cycle2> end of cycle      347 new min=       0 new ts=       1 total min=     400 total ts=    2415
cycle2> end of cycle      348 new min=       0 new ts=       1 total min=     400 total ts=    2416
cycle2> end of cycle      349 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      350 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      351 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      352 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      353 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      354 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      355 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      356 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      357 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      358 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      359 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      360 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      361 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      362 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      363 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      364 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      365 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      366 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      367 new min=       0 new ts=       0 total min=     400 total ts=    2416
cycle2> end of cycle      368 new min=       0 new ts=       1 total min=     400 total ts=    2417
cycle2> end of cycle      369 new min=       0 new ts=       1 total min=     400 total ts=    2418
cycle2> end of cycle      370 new min=       0 new ts=       1 total min=     400 total ts=    2419
cycle2> end of cycle      371 new min=       0 new ts=       0 total min=     400 total ts=    2419
cycle2> end of cycle      372 new min=       0 new ts=       0 total min=     400 total ts=    2419
cycle2> end of cycle      373 new min=       0 new ts=       1 total min=     400 total ts=    2420
cycle2> end of cycle      374 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      375 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      376 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      377 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      378 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      379 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      380 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      381 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      382 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      383 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      384 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      385 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      386 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      387 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      388 new min=       0 new ts=       0 total min=     400 total ts=    2420
cycle2> end of cycle      389 new min=       0 new ts=       1 total min=     400 total ts=    2421
cycle2> end of cycle      390 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      391 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      392 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      393 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      394 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      395 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      396 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      397 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      398 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      399 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      400 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      401 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      402 new min=       0 new ts=       0 total min=     400 total ts=    2421
cycle2> end of cycle      403 new min=       0 new ts=       1 total min=     400 total ts=    2422
cycle2> end of cycle      404 new min=       0 new ts=       0 total min=     400 total ts=    2422
cycle2> end of cycle      405 new min=       0 new ts=       1 total min=     400 total ts=    2423
cycle2> end of cycle      406 new min=       0 new ts=       0 total min=     400 total ts=    2423
cycle2> end of cycle      407 new min=       0 new ts=       0 total min=     400 total ts=    2423
cycle2> end of cycle      408 new min=       0 new ts=       0 total min=     400 total ts=    2423
cycle2> end of cycle      409 new min=       0 new ts=       0 total min=     400 total ts=    2423
cycle2> end of cycle      410 new min=       0 new ts=       1 total min=     400 total ts=    2424
cycle2> end of cycle      411 new min=       0 new ts=       0 total min=     400 total ts=    2424
cycle2> end of cycle      412 new min=       0 new ts=       0 total min=     400 total ts=    2424
cycle2> end of cycle      413 new min=       0 new ts=       0 total min=     400 total ts=    2424
cycle2> end of cycle      414 new min=       0 new ts=       0 total min=     400 total ts=    2424
cycle2> end of cycle      415 new min=       0 new ts=       1 total min=     400 total ts=    2425
cycle2> end of cycle      416 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      417 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      418 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      419 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      420 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      421 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      422 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      423 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      424 new min=       0 new ts=       0 total min=     400 total ts=    2425
cycle2> end of cycle      425 new min=       0 new ts=       1 total min=     400 total ts=    2426
cycle2> end of cycle      426 new min=       0 new ts=       1 total min=     400 total ts=    2427
cycle2> end of cycle      427 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      428 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      429 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      430 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      431 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      432 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      433 new min=       0 new ts=       0 total min=     400 total ts=    2427
cycle2> end of cycle      434 new min=       0 new ts=       1 total min=     400 total ts=    2428
cycle2> end of cycle      435 new min=       0 new ts=       0 total min=     400 total ts=    2428
cycle2> end of cycle      436 new min=       0 new ts=       0 total min=     400 total ts=    2428
cycle2> end of cycle      437 new min=       0 new ts=       1 total min=     400 total ts=    2429
cycle2> end of cycle      438 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      439 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      440 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      441 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      442 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      443 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      444 new min=       0 new ts=       0 total min=     400 total ts=    2429
cycle2> end of cycle      445 new min=       0 new ts=       1 total min=     400 total ts=    2430
cycle2> end of cycle      446 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      447 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      448 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      449 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      450 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      451 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      452 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      453 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      454 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      455 new min=       0 new ts=       0 total min=     400 total ts=    2430
cycle2> end of cycle      456 new min=       0 new ts=       1 total min=     400 total ts=    2431
cycle2> end of cycle      457 new min=       0 new ts=       0 total min=     400 total ts=    2431
cycle2> end of cycle      458 new min=       0 new ts=       0 total min=     400 total ts=    2431
cycle2> end of cycle      459 new min=       0 new ts=       0 total min=     400 total ts=    2431
cycle2> end of cycle      460 new min=       0 new ts=       0 total min=     400 total ts=    2431
cycle2> end of cycle      461 new min=       0 new ts=       0 total min=     400 total ts=    2431
cycle2> end of cycle      462 new min=       0 new ts=       0 total min=     400 total ts=    2431
cycle2> end of cycle      463 new min=       0 new ts=       1 total min=     400 total ts=    2432
cycle2> end of cycle      464 new min=       0 new ts=       0 total min=     400 total ts=    2432
cycle2> end of cycle      465 new min=       0 new ts=       0 total min=     400 total ts=    2432
cycle2> end of cycle      466 new min=       0 new ts=       0 total min=     400 total ts=    2432
cycle2> end of cycle      467 new min=       0 new ts=       0 total min=     400 total ts=    2432
cycle2> end of cycle      468 new min=       0 new ts=       0 total min=     400 total ts=    2432
cycle2> end of cycle      469 new min=       0 new ts=       0 total min=     400 total ts=    2432
cycle2> end of cycle      470 new min=       0 new ts=       1 total min=     400 total ts=    2433
cycle2> end of cycle      471 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      472 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      473 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      474 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      475 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      476 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      477 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      478 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      479 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      480 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      481 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      482 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      483 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      484 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      485 new min=       0 new ts=       0 total min=     400 total ts=    2433
cycle2> end of cycle      486 new min=       0 new ts=       1 total min=     400 total ts=    2434
cycle2> end of cycle      487 new min=       0 new ts=       0 total min=     400 total ts=    2434
cycle2> end of cycle      488 new min=       0 new ts=       0 total min=     400 total ts=    2434
cycle2> end of cycle      489 new min=       0 new ts=       1 total min=     400 total ts=    2435
cycle2> end of cycle      490 new min=       0 new ts=       1 total min=     400 total ts=    2436
cycle2> end of cycle      491 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      492 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      493 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      494 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      495 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      496 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      497 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      498 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      499 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      500 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      501 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      502 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      503 new min=       0 new ts=       0 total min=     400 total ts=    2436
cycle2> end of cycle      504 new min=       0 new ts=       1 total min=     400 total ts=    2437
cycle2> end of cycle      505 new min=       0 new ts=       0 total min=     400 total ts=    2437
cycle2> end of cycle      506 new min=       0 new ts=       0 total min=     400 total ts=    2437
cycle2> end of cycle      507 new min=       0 new ts=       1 total min=     400 total ts=    2438
cycle2> end of cycle      508 new min=       0 new ts=       0 total min=     400 total ts=    2438
cycle2> end of cycle      509 new min=       0 new ts=       0 total min=     400 total ts=    2438
cycle2> end of cycle      510 new min=       0 new ts=       1 total min=     400 total ts=    2439
cycle2> end of cycle      511 new min=       0 new ts=       1 total min=     400 total ts=    2440
cycle2> end of cycle      512 new min=       0 new ts=       0 total min=     400 total ts=    2440
cycle2> end of cycle      513 new min=       0 new ts=       1 total min=     400 total ts=    2441
cycle2> end of cycle      514 new min=       0 new ts=       0 total min=     400 total ts=    2441
cycle2> end of cycle      515 new min=       0 new ts=       0 total min=     400 total ts=    2441
cycle2> end of cycle      516 new min=       0 new ts=       0 total min=     400 total ts=    2441
cycle2> end of cycle      517 new min=       0 new ts=       0 total min=     400 total ts=    2441
cycle2> end of cycle      518 new min=       0 new ts=       0 total min=     400 total ts=    2441
cycle2> end of cycle      519 new min=       0 new ts=       1 total min=     400 total ts=    2442
cycle2> end of cycle      520 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      521 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      522 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      523 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      524 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      525 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      526 new min=       0 new ts=       0 total min=     400 total ts=    2442
cycle2> end of cycle      527 new min=       0 new ts=       1 total min=     400 total ts=    2443
cycle2> end of cycle      528 new min=       0 new ts=       0 total min=     400 total ts=    2443
cycle2> end of cycle      529 new min=       0 new ts=       0 total min=     400 total ts=    2443
cycle2> end of cycle      530 new min=       0 new ts=       1 total min=     400 total ts=    2444
cycle2> end of cycle      531 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      532 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      533 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      534 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      535 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      536 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      537 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      538 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      539 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      540 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      541 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      542 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      543 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      544 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      545 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      546 new min=       0 new ts=       0 total min=     400 total ts=    2444
cycle2> end of cycle      547 new min=       0 new ts=       1 total min=     400 total ts=    2445
cycle2> end of cycle      548 new min=       0 new ts=       0 total min=     400 total ts=    2445
cycle2> end of cycle      549 new min=       0 new ts=       0 total min=     400 total ts=    2445
cycle2> end of cycle      550 new min=       0 new ts=       0 total min=     400 total ts=    2445
cycle2> end of cycle      551 new min=       0 new ts=       1 total min=     400 total ts=    2446
cycle2> end of cycle      552 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      553 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      554 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      555 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      556 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      557 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      558 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      559 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      560 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      561 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      562 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      563 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      564 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      565 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      566 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      567 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      568 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      569 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      570 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      571 new min=       0 new ts=       0 total min=     400 total ts=    2446
cycle2> end of cycle      572 new min=       0 new ts=       2 total min=     400 total ts=    2448
cycle2> end of cycle      573 new min=       0 new ts=       0 total min=     400 total ts=    2448
cycle2> end of cycle      574 new min=       0 new ts=       1 total min=     400 total ts=    2449
cycle2> end of cycle      575 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      576 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      577 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      578 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      579 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      580 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      581 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      582 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      583 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      584 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      585 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      586 new min=       0 new ts=       0 total min=     400 total ts=    2449
cycle2> end of cycle      587 new min=       0 new ts=       1 total min=     400 total ts=    2450
cycle2> end of cycle      588 new min=       0 new ts=       0 total min=     400 total ts=    2450
cycle2> end of cycle      589 new min=       0 new ts=       1 total min=     400 total ts=    2451
cycle2> end of cycle      590 new min=       0 new ts=       0 total min=     400 total ts=    2451
cycle2> end of cycle      591 new min=       0 new ts=       0 total min=     400 total ts=    2451
cycle2> end of cycle      592 new min=       0 new ts=       0 total min=     400 total ts=    2451
cycle2> end of cycle      593 new min=       0 new ts=       0 total min=     400 total ts=    2451
cycle2> end of cycle      594 new min=       0 new ts=       1 total min=     400 total ts=    2452
cycle2> end of cycle      595 new min=       0 new ts=       0 total min=     400 total ts=    2452
cycle2> end of cycle      596 new min=       0 new ts=       1 total min=     400 total ts=    2453
cycle2> end of cycle      597 new min=       0 new ts=       0 total min=     400 total ts=    2453
cycle2> end of cycle      598 new min=       0 new ts=       0 total min=     400 total ts=    2453
cycle2> end of cycle      599 new min=       0 new ts=       0 total min=     400 total ts=    2453
cycle2> end of cycle      600 new min=       0 new ts=       0 total min=     400 total ts=    2453
cycle2> end of cycle      601 new min=       0 new ts=       0 total min=     400 total ts=    2453
cycle2> end of cycle      602 new min=       0 new ts=       0 total min=     400 total ts=    2453
cycle2> end of cycle      603 new min=       0 new ts=       1 total min=     400 total ts=    2454
cycle2> end of cycle      604 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      605 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      606 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      607 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      608 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      609 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      610 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      611 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      612 new min=       0 new ts=       0 total min=     400 total ts=    2454
cycle2> end of cycle      613 new min=       0 new ts=       1 total min=     400 total ts=    2455
cycle2> end of cycle      614 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      615 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      616 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      617 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      618 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      619 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      620 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      621 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      622 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      623 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      624 new min=       0 new ts=       0 total min=     400 total ts=    2455
cycle2> end of cycle      625 new min=       0 new ts=       1 total min=     400 total ts=    2456
cycle2> end of cycle      626 new min=       0 new ts=       0 total min=     400 total ts=    2456
cycle2> end of cycle      627 new min=       0 new ts=       0 total min=     400 total ts=    2456
cycle2> end of cycle      628 new min=       0 new ts=       1 total min=     400 total ts=    2457
cycle2> end of cycle      629 new min=       0 new ts=       0 total min=     400 total ts=    2457
cycle2> end of cycle      630 new min=       0 new ts=       1 total min=     400 total ts=    2458
cycle2> end of cycle      631 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      632 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      633 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      634 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      635 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      636 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      637 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      638 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      639 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      640 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      641 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      642 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      643 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      644 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      645 new min=       0 new ts=       0 total min=     400 total ts=    2458
cycle2> end of cycle      646 new min=       0 new ts=       1 total min=     400 total ts=    2459
cycle2> end of cycle      647 new min=       0 new ts=       0 total min=     400 total ts=    2459
cycle2> end of cycle      648 new min=       0 new ts=       0 total min=     400 total ts=    2459
cycle2> end of cycle      649 new min=       0 new ts=       0 total min=     400 total ts=    2459
cycle2> end of cycle      650 new min=       0 new ts=       0 total min=     400 total ts=    2459
cycle2> end of cycle      651 new min=       0 new ts=       1 total min=     400 total ts=    2460
cycle2> end of cycle      652 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      653 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      654 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      655 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      656 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      657 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      658 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      659 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      660 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      661 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      662 new min=       0 new ts=       0 total min=     400 total ts=    2460
cycle2> end of cycle      663 new min=       0 new ts=       1 total min=     400 total ts=    2461
cycle2> end of cycle      664 new min=       0 new ts=       0 total min=     400 total ts=    2461
cycle2> end of cycle      665 new min=       0 new ts=       0 total min=     400 total ts=    2461
cycle2> end of cycle      666 new min=       0 new ts=       1 total min=     400 total ts=    2462
cycle2> end of cycle      667 new min=       0 new ts=       0 total min=     400 total ts=    2462
cycle2> end of cycle      668 new min=       0 new ts=       0 total min=     400 total ts=    2462
cycle2> end of cycle      669 new min=       0 new ts=       0 total min=     400 total ts=    2462
cycle2> end of cycle      670 new min=       0 new ts=       1 total min=     400 total ts=    2463
cycle2> end of cycle      671 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      672 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      673 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      674 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      675 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      676 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      677 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      678 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      679 new min=       0 new ts=       0 total min=     400 total ts=    2463
cycle2> end of cycle      680 new min=       0 new ts=       2 total min=     400 total ts=    2465
cycle2> end of cycle      681 new min=       0 new ts=       0 total min=     400 total ts=    2465
cycle2> end of cycle      682 new min=       0 new ts=       2 total min=     400 total ts=    2467
cycle2> end of cycle      683 new min=       0 new ts=       0 total min=     400 total ts=    2467
cycle2> end of cycle      684 new min=       0 new ts=       0 total min=     400 total ts=    2467
cycle2> end of cycle      685 new min=       0 new ts=       0 total min=     400 total ts=    2467
cycle2> end of cycle      686 new min=       0 new ts=       0 total min=     400 total ts=    2467
cycle2> end of cycle      687 new min=       0 new ts=       1 total min=     400 total ts=    2468
cycle2> end of cycle      688 new min=       0 new ts=       0 total min=     400 total ts=    2468
cycle2> end of cycle      689 new min=       0 new ts=       0 total min=     400 total ts=    2468
cycle2> end of cycle      690 new min=       0 new ts=       0 total min=     400 total ts=    2468
cycle2> end of cycle      691 new min=       0 new ts=       1 total min=     400 total ts=    2469
cycle2> end of cycle      692 new min=       0 new ts=       0 total min=     400 total ts=    2469
cycle2> end of cycle      693 new min=       0 new ts=       0 total min=     400 total ts=    2469
cycle2> end of cycle      694 new min=       0 new ts=       0 total min=     400 total ts=    2469
cycle2> end of cycle      695 new min=       0 new ts=       0 total min=     400 total ts=    2469
cycle2> end of cycle      696 new min=       0 new ts=       0 total min=     400 total ts=    2469
